coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
moral:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i13:r8,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_high,moral_low,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",B,right,-1.0,"B's action items are slightly more concrete and forward-looking, especially 'Shift to Token-Based Rate Limiting' which proposes a more robust long-term solution beyond just whitelisting."
moral:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i13:r8,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_high,moral_low,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both outputs maintain a blameless tone, focusing on system and process failures rather than individual culpability."
moral:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i13:r8,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_high,moral_low,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,B,right,-1.0,"B feels slightly more realistic with details like 'credential-stuffing attacks' as the impetus for the change, 'Carrier-Grade NAT' terminology, and the mention of 'social media regarding the outage,' which adds a layer of real-world operational context."
moral:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i9:r8,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_high,moral_low,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",A,left,1.0,"Output A more clearly articulates the specific consequences of poorly calibrated trust in the public sector, such as exacerbating biases, reducing procedural fairness, and undermining public confidence in government institutions, which are highly relevant to public procurement."
moral:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i9:r8,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_high,moral_low,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,left,1.0,"Output A provides a more concrete description of the intervention, specifying two prototype AI-assisted procurement interfaces: a control group with standard predictive outputs and an experimental group with dynamic uncertainty visualization and natural language explanations. It also mentions structured training modules focusing on algorithmic literacy."
moral:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i9:r8,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_high,moral_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,left,1.0,"Output A describes a more rigorous evaluation plan, including a randomized controlled trial (RCT) with 200 procurement officers, simulated scenarios varying in complexity and risk, and specific metrics like appropriate reliance rates, decision time, and confidence scores. It also includes a Phase III for iterative refinement and pilot deployment for ecological validity."
moral:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i9:r8,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_high,moral_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,left,1.0,"Output A provides more credible evidence of feasibility by mentioning established partnerships with three municipal procurement departments and a technical advisory board. It also highlights the research team's extensive experience in behavioral economics and AI ethics, having successfully completed similar pilot studies in healthcare decision-support systems."
moral:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i9:r8,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_high,moral_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,left,1.0,"Output A identifies more realistic risks (participant fatigue, resistance to new technologies) and provides more credible mitigation plans, such as incorporating gamified elements, designing AI tools to augment human judgment, and conducting rigorous pre-deployment audits for algorithmic bias using fairness metrics."
moral:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i9:r8,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_high,moral_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,left,1.0,"Output A gives more concrete and credible expected impacts, such as reducing procurement cycles by an estimated 15%, decreasing error rates in vendor selection, and enhancing transparency, which are specific and quantifiable outcomes relevant to public procurement."
moral:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i9:r8,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_high,moral_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,A,left,1.0,"Output A explicitly focuses on 'public procurement' and 'municipal governments,' directly addressing the context of the task. It emphasizes accountability, equity, and public confidence in government institutions, which are critical for this specific stakeholder group."
moral:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i24:r6,moral,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_high,moral_low,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",A,right,-1.0,"A provides a more comprehensive description of the problem, including caller abandonment and responder burnout, in addition to wait times and subjective triage mentioned in both."
moral:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i24:r6,moral,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_high,moral_low,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,right,-1.0,"A gives a more detailed account of the AI's operation, including de-escalation through empathetic, script-guided dialogue, and dynamic generation of a standardized risk assessment score, routing to appropriate tiers of human care or self-help resources. B is more general about 'brief, dynamic assessment' and 'grounding techniques'."
moral:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i24:r6,moral,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_high,moral_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,right,-1.0,"A proposes a randomized controlled trial, which is a stronger design than B's quasi-experimental design. A also includes more specific qualitative metrics like 'perceived empathy' and 'counselor experience'."
moral:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i24:r6,moral,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_high,moral_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,right,-1.0,"A provides more concrete details about feasibility, mentioning building upon 'established, open-source frameworks' and deployment via 'scalable cloud infrastructure' ensuring 'seamless integration with widely used crisis-center communication platforms without requiring proprietary hardware'. B mentions 'modular architecture' and 'API integration' but is less specific about the underlying infrastructure."
moral:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i24:r6,moral,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_high,moral_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,right,-1.0,"A identifies more realistic risks (false negative, data privacy, algorithmic bias) and provides more detailed and credible mitigation plans for each, such as 'highly conservative triage threshold' and 'continuous bias auditing and deliberate diversification of training datasets'. B's mitigation for user aversion is less concrete."
moral:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i24:r6,moral,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_high,moral_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,right,-1.0,"A provides more concrete and diverse expected impacts, including a 'forty percent reduction in caller abandonment' and 'fifty percent reduction in wait times for individuals at imminent risk', and 'substantially alleviate the cognitive load on human counselors, reducing burnout and turnover rates'. B focuses mainly on wait times and disengagement."
moral:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i24:r6,moral,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_high,moral_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,tie,tie,0.0,Both abstracts demonstrate a good understanding of the crisis hotline context and the needs of both callers and counselors.
moral:modgrid_translation_moral:qwen3.6-plus-or:translation:i16:r4,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_high,moral_low,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,tie,tie,0.0,Both translations are fluent and idiomatic in English.
moral:modgrid_translation_moral:qwen3.6-plus-or:translation:i16:r4,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_high,moral_low,terminology_precision,Which translation uses more domain-appropriate terminology?,B,left,1.0,"Output B translates 'PFC能源公司' as 'energy consultancy PFCEnergy', which is more precise given the context of ranking companies. Output A uses 'PFC Energy', which is less specific."
moral:modgrid_translation_moral:qwen3.6-plus-or:translation:i16:r4,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_high,moral_low,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",tie,tie,0.0,Both outputs correctly identify and translate all named entities.
moral:modgrid_translation_moral:qwen3.6-plus-or:translation:i16:r4,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_high,moral_low,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",A,right,-1.0,"Output A correctly translates '4063亿美元' as '$406.3 billion'. Output B incorrectly translates it as '$406.3 billion', which is a typo for the source's 4063."
moral:modgrid_translation_moral:qwen3.6-plus-or:translation:i16:r4,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_high,moral_low,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,tie,tie,0.0,Neither output has significant unsupported additions or omissions.
moral:modgrid_translation_moral:qwen3.6-plus-or:translation:i16:r4,moral,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_high,moral_low,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",tie,tie,0.0,Both outputs maintain clear structural clarity.
moral:modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i10:r6,moral,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,moral_high,moral_low,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",A,right,-1.0,"Output A quantifies the impact on support tickets, user session duration, and mentions specific non-functional features. Output B quantifies affected users and support call volume but is less specific about the features themselves."
moral:modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i10:r6,moral,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,moral_high,moral_low,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,A,right,-1.0,"Output A provides a more granular timeline with specific events and their exact timestamps, including detection, investigation, hotfix, and resolution. Output B's timeline is less precise with broader timeframes and fewer distinct events."
moral:modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i10:r6,moral,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,moral_high,moral_low,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,A,right,-1.0,"Output A identifies the root cause as a missing validation step in the deployment pipeline, specifically a database migration script overwriting a configuration table. Output B uses the '5 Whys' but ultimately points to a lack of data validity checks in the orchestration layer, which is slightly less precise than A's explanation of the specific script and configuration table."
moral:modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i10:r6,moral,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,moral_high,moral_low,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",A,right,-1.0,"Output A provides more distinct and well-explained contributing factors, such as lack of dedicated accessibility testing, insufficient peer review for index rebuilds, and monitoring alerts lacking specific triggers for frontend components. Output B's factors are good but slightly less detailed."
moral:modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i10:r6,moral,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,moral_high,moral_low,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,A,right,-1.0,Output A explicitly mentions that monitoring alerts focused on server latency and error rates but lacked specific triggers for the absence of expected frontend components. It also highlights the reliance on manual verification. Output B mentions insufficient monitoring and observability gaps but is less specific about what was missing.
moral:modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i10:r6,moral,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,moral_high,moral_low,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",A,right,-1.0,"Output A's action items are more concrete and actionable, specifying 'Accessibility Gate' with automated synthetic user tests, updating 'Definition of Done,' and introducing a new Datadog metric for ARIA labels. Output B's actions are good but slightly more generic (e.g., 'Implement Data Schema Guards' without specifying how)."
moral:modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i10:r6,moral,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,moral_high,moral_low,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,Both outputs maintain a blameless tone and focus on systemic issues rather than individual fault.
moral:modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i10:r6,moral,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,moral_high,moral_low,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,A,right,-1.0,"Output A feels more like a real engineering postmortem due to its detailed technical explanations, specific monitoring tools mentioned (Datadog), and the nuanced discussion of deployment pipeline stages and database migration scripts. Output B is good but slightly more generic in its technical descriptions."
moral:modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i4:r0,moral,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,moral_high,moral_low,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",A,left,1.0,"A provides a more detailed breakdown of the disproportionately affected populations (low-income, first-generation, underrepresented minority students) and the specific consequences (high attrition, prolonged time-to-degree, equity gaps in STEM and technical field attainment)."
moral:modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i4:r0,moral,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,moral_high,moral_low,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,left,1.0,"A gives a more concrete and detailed description of the Adaptive Tutoring Platform (ATP) with its three core components: diagnostic assessment engine, adaptive tutoring system, and human-in-the-loop dashboard. B's description of the ATS is slightly less granular."
moral:modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i4:r0,moral,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,moral_high,moral_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,left,1.0,"A outlines a more comprehensive evaluation plan, including specific numbers of students and sections, and explicitly mentions implementation fidelity and usage analytics, which are crucial for understanding how the intervention is used in practice."
moral:modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i4:r0,moral,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,moral_high,moral_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,left,1.0,"A provides more credible evidence of readiness by mentioning an existing partnership with a university learning engineering lab with a proven prototype and a staged rollout plan. B mentions an existing partnership and a piloted prototype module, but A's description feels more robust."
moral:modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i4:r0,moral,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,moral_high,moral_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,left,1.0,"A identifies more realistic risks (student engagement, technology access, instructor adoption, generalizability) and provides more specific and credible mitigation plans for each."
moral:modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i4:r0,moral,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,moral_high,moral_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",B,right,-1.0,"B provides a more concrete and credible expected impact by stating a 'target: 15-20% relative increase' in course pass rates, which is a specific, measurable goal. A's claims are more general ('significantly increase pass rates')."
moral:modgrid_grant_moral:deepseek-v3.2-or:grant_proposal_abstract:i4:r0,moral,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,moral_high,moral_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,A,left,1.0,"A explicitly mentions co-design with faculty and tutors from diverse community college systems to ensure pedagogical alignment, cultural relevance, and usability, indicating a stronger fit with the community college context."
moral:modgrid_incident_moral:glm-5.1-or:incident_postmortem:i21:r2,moral,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,moral_high,moral_low,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",A,left,1.0,"A provides a more precise count of affected managers (38 actively viewed) and explicitly states 'No write, delete, or export actions were permitted' which is a stronger statement than B's 'No evidence of data exfiltration or bulk downloading was detected.'"
moral:modgrid_incident_moral:glm-5.1-or:incident_postmortem:i21:r2,moral,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,moral_high,moral_low,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,A,left,1.0,"A's timeline is more granular and provides a clearer sequence of events, particularly around the detection and initial response. B's timeline has larger gaps between events and includes an 'Automated monitoring dashboard triggers a P2 alert' which is less specific than A's 'A manager reports seeing a ""Restricted Notes"" tab'."
moral:modgrid_incident_moral:glm-5.1-or:incident_postmortem:i21:r2,moral,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,moral_high,moral_low,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,A,left,1.0,"A uses the 5 Whys methodology effectively to drill down to a very specific technical root cause: an engineer copying a block and missing a scope change, and the lack of negative testing. B's root cause is more general, focusing on 'incomplete mapping of role inheritance chains' and 'outdated IAM team's role-mapping documentation'."
moral:modgrid_incident_moral:glm-5.1-or:incident_postmortem:i21:r2,moral,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,moral_high,moral_low,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",A,left,1.0,"A's contributing factors are more distinct and technical: monolithic config, synthetic dataset, and insufficient pre-flight check. B's 'Policy Inheritance Logic' is very close to its root cause, making the distinction less clear."
moral:modgrid_incident_moral:glm-5.1-or:incident_postmortem:i21:r2,moral,pair_deltas,glm-5.1-or,GLM-5.1,incident_postmortem,Incident postmortem,moral_high,moral_low,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,B,right,-1.0,"B explicitly mentions 'Automated monitoring dashboard triggers a P2 alert' and 'Rapid Detection: Automated alerting identified the anomaly within two minutes', directly addressing detection. A mentions 'The internal reporting chain functioned swiftly' but doesn't detail automated detection or observability failures/successes as clearly."
