coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
moral_low_vs_r0:glm-5.1-or:essay:iEmployers-should-offer-paid-family-leave:r0:modgrid_essay_moral:glm-5.1-or:essay:iEmployers should offer paid family leave:r0::b:r0:essay:glm-5.1-or:iEmployers should offer paid family leave:r0,moral_low_vs_r0,arm_match,glm-5.1-or,GLM-5.1,essay,Essay writing,moral_low,r0,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",A,right,-1.0,"Output A's example of California's program is more specific and provides two distinct data points (turnover rates among new mothers fell, 90% returning, and businesses experiencing no negative impact on profitability) which makes it more compelling and useful. Output B's example is also California but is less specific, focusing on women being more likely to be employed and earning higher wages, which is a slightly less direct measure of the 'success' of the program in the context of the argument it's supporting (bolstering the broader economy)."
moral_low_vs_r0:glm-5.1-or:essay:iEmployers-should-offer-paid-family-leave:r0:modgrid_essay_moral:glm-5.1-or:essay:iEmployers should offer paid family leave:r0::b:r0:essay:glm-5.1-or:iEmployers should offer paid family leave:r0,moral_low_vs_r0,arm_match,glm-5.1-or,GLM-5.1,essay,Essay writing,moral_low,r0,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,A,right,-1.0,"Output A explicitly addresses a common counterargument: 'contrary to the outdated belief that paid leave harms the bottom line,' and then refutes it with evidence. Output B does not explicitly address any counterarguments."
moral_low_vs_r0:glm-5.1-or:essay:iEmployers-should-offer-paid-family-leave:r0:modgrid_essay_moral:glm-5.1-or:essay:iEmployers should offer paid family leave:r0::b:r0:essay:glm-5.1-or:iEmployers should offer paid family leave:r0,moral_low_vs_r0,arm_match,glm-5.1-or,GLM-5.1,essay,Essay writing,moral_low,r0,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",A,right,-1.0,Output A has slightly better transitions and a more impactful concluding sentence that ties back to both strategic and moral imperatives. Output B's conclusion is a bit more generic.
moral_low_vs_r0:glm-5.1-or:essay:iEmployers-should-offer-paid-family-leave:r0:modgrid_essay_moral:glm-5.1-or:essay:iEmployers should offer paid family leave:r0::b:r0:essay:glm-5.1-or:iEmployers should offer paid family leave:r0,moral_low_vs_r0,arm_match,glm-5.1-or,GLM-5.1,essay,Essay writing,moral_low,r0,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",tie,tie,0.0,Both outputs maintain a plausible and well-supported tone without exaggerated or factually dubious claims.
moral_low_vs_r0:qwen3.6-plus-or:incident_postmortem:iA-background-job-retried-failed-invoice-emails-too-aggressively-and-sent-duplicates-to-31-000-customers.:r3:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i1:r3::b:r0:incident_postmortem:qwen3.6-plus-or:i1:r3,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,r0,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",A,left,1.0,"Output A quantifies the spike in customer support tickets (400%), the email service queue backlog (500,000 messages, 45-minute delay), and mentions negative social media sentiment, providing more specific details than B."
moral_low_vs_r0:qwen3.6-plus-or:incident_postmortem:iA-background-job-retried-failed-invoice-emails-too-aggressively-and-sent-duplicates-to-31-000-customers.:r3:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i1:r3::b:r0:incident_postmortem:qwen3.6-plus-or:i1:r3,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,r0,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,A,left,1.0,"Output A provides more granular timestamps and a clearer sequence of events, including when the alert fired, when the on-call engineer acknowledged it, and when the fix was developed and deployed. B's timeline has larger gaps and less detail."
moral_low_vs_r0:qwen3.6-plus-or:incident_postmortem:iA-background-job-retried-failed-invoice-emails-too-aggressively-and-sent-duplicates-to-31-000-customers.:r3:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i1:r3::b:r0:incident_postmortem:qwen3.6-plus-or:i1:r3,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,r0,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,A,left,1.0,"Output A more precisely identifies the proximate technical failure (logic error in retry mechanism, removal of exponential backoff cap) and the deeper system failure (lack of idempotency key check at the application layer, regeneration of message IDs making server-side deduplication ineffective)."
moral_low_vs_r0:qwen3.6-plus-or:incident_postmortem:iA-background-job-retried-failed-invoice-emails-too-aggressively-and-sent-duplicates-to-31-000-customers.:r3:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i1:r3::b:r0:incident_postmortem:qwen3.6-plus-or:i1:r3,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,r0,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",A,left,1.0,"Output A provides more distinct and well-explained contributing factors: Insufficient Testing (load test environment didn't simulate transient failures), Lack of Circuit Breaker, and Monitoring Lag (alerts didn't auto-trigger pause). B's factors are less distinct or overlap more with the root cause."
moral_low_vs_r0:qwen3.6-plus-or:incident_postmortem:iA-background-job-retried-failed-invoice-emails-too-aggressively-and-sent-duplicates-to-31-000-customers.:r3:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i1:r3::b:r0:incident_postmortem:qwen3.6-plus-or:i1:r3,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,r0,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,A,left,1.0,"Output A explicitly states that automated monitoring detected an anomaly in outbound email volume and alerted the on-call engineer, explaining how it was detected. It also mentions 'Monitoring Lag' as a contributing factor, explaining why it wasn't fully effective. B mentions 'Alerting Gap' but less clearly explains the initial detection."
moral_low_vs_r0:qwen3.6-plus-or:incident_postmortem:iA-background-job-retried-failed-invoice-emails-too-aggressively-and-sent-duplicates-to-31-000-customers.:r3:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i1:r3::b:r0:incident_postmortem:qwen3.6-plus-or:i1:r3,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,r0,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",A,left,1.0,"Output A's action items are more concrete, specifying technologies (Redis for idempotency), thresholds (5% error rate for circuit breaker), and specific teams/owners for each item, along with due dates. B's action items are good but slightly less detailed in their implementation specifics."
moral_low_vs_r0:qwen3.6-plus-or:incident_postmortem:iA-background-job-retried-failed-invoice-emails-too-aggressively-and-sent-duplicates-to-31-000-customers.:r3:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i1:r3::b:r0:incident_postmortem:qwen3.6-plus-or:i1:r3,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,r0,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both outputs maintain a blameless tone, focusing on system failures and process improvements rather than individual fault."
moral_low_vs_r0:qwen3.6-plus-or:incident_postmortem:iA-background-job-retried-failed-invoice-emails-too-aggressively-and-sent-duplicates-to-31-000-customers.:r3:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i1:r3::b:r0:incident_postmortem:qwen3.6-plus-or:i1:r3,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,r0,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,A,left,1.0,"Output A feels more like a real engineering postmortem due to its detailed technical explanations, specific metrics (e.g., 400% spike, 500k message backlog), and the inclusion of 'What Went Well' and 'What Went Poorly' sections, which are common in real-world postmortems."
moral_low_vs_r0:qwen3.6-plus-or:grant_proposal_abstract:itrust-calibration-in-AI-assisted-procurement:r1:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i9:r1::b:r0:grant_proposal_abstract:qwen3.6-plus-or:i9:r1,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_low,r0,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",A,left,1.0,"A clearly states the problem in the context of 'public procurement' and its susceptibility to corruption, financial losses, and eroded public confidence, which are high-stakes consequences. B mentions 'strategic procurement' and 'cost reduction' but doesn't emphasize the broader societal impact as much."
moral_low_vs_r0:qwen3.6-plus-or:grant_proposal_abstract:itrust-calibration-in-AI-assisted-procurement:r1:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i9:r1::b:r0:grant_proposal_abstract:qwen3.6-plus-or:i9:r1,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_low,r0,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",B,right,-1.0,"B is more specific about the intervention, detailing a 'diagnostic study,' 'co-design an interactive decision-support interface featuring dynamic explainability modules,' and 'deploy this prototype.' A mentions 'behavioral experiments, field studies, and computational modeling' and 'guidelines and interface designs' but is less concrete about the actual artifact being built or delivered."
moral_low_vs_r0:qwen3.6-plus-or:grant_proposal_abstract:itrust-calibration-in-AI-assisted-procurement:r1:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i9:r1::b:r0:grant_proposal_abstract:qwen3.6-plus-or:i9:r1,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_low,r0,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",B,right,-1.0,"B proposes a 'randomized controlled trial (RCT)' with specific groups, primary outcomes (Decision accuracy, Trust calibration scores, Cognitive load), and measurement methods. A mentions 'rigorous quantitative and qualitative analysis' and metrics like 'decision accuracy, time-to-decision,' but the design is less explicitly rigorous than an RCT."
moral_low_vs_r0:qwen3.6-plus-or:grant_proposal_abstract:itrust-calibration-in-AI-assisted-procurement:r1:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i9:r1::b:r0:grant_proposal_abstract:qwen3.6-plus-or:i9:r1,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_low,r0,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",B,right,-1.0,"B mentions 'established partnerships with three major multinational corporations willing to provide anonymized historical procurement data and access to their procurement teams for pilot testing,' which sounds more concrete and ready than A's 'secured letters of support from our municipal partners, guaranteeing access to necessary data and participants.'"
moral_low_vs_r0:qwen3.6-plus-or:grant_proposal_abstract:itrust-calibration-in-AI-assisted-procurement:r1:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i9:r1::b:r0:grant_proposal_abstract:qwen3.6-plus-or:i9:r1,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_low,r0,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,B,right,-1.0,"B identifies 'participant resistance to new workflows and variability in baseline AI literacy' and proposes 'comprehensive training modules and iterative user feedback loops' and 'robust statistical controls.' A mentions 'data privacy concerns and resistance to change' and proposes 'strict ethical guidelines' and 'engage stakeholders early,' which are good but less specific in their mitigation strategies."
moral_low_vs_r0:qwen3.6-plus-or:grant_proposal_abstract:itrust-calibration-in-AI-assisted-procurement:r1:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i9:r1::b:r0:grant_proposal_abstract:qwen3.6-plus-or:i9:r1,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_low,r0,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,left,1.0,"A connects the impact to 'enhancing the integrity and efficiency of public procurement systems,' 'significant cost savings for governments,' 'greater transparency and accountability in public spending,' and 'open-access guidelines, training modules for procurement officers, and design patterns for AI developers,' which are concrete and publicly beneficial. B focuses more on 'optimizing their procurement operations,' 'reduce errors,' 'accelerate decision-making processes,' and 'substantial cost savings' for organizations, which is also good but less broad in its societal impact."
moral_low_vs_r0:qwen3.6-plus-or:grant_proposal_abstract:itrust-calibration-in-AI-assisted-procurement:r1:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i9:r1::b:r0:grant_proposal_abstract:qwen3.6-plus-or:i9:r1,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_low,r0,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,A,left,1.0,"A explicitly focuses on 'public procurement' and 'municipal governments,' which aligns well with the problem of public trust and accountability. B mentions 'diverse industries' and 'multinational corporations,' which is broader and less specific to a particular stakeholder context."
moral_low_vs_r0:glm-5.1-or:grant_proposal_abstract:itransit-accessibility-audits-for-wheelchair-users:r2:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i25:r2::b:r0:grant_proposal_abstract:glm-5.1-or:i25:r2,moral_low_vs_r0,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_low,r0,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",tie,tie,0.0,"Both abstracts clearly articulate the problem of inaccessible public transit for wheelchair users, highlighting the limitations of current assessment methods and the negative consequences for mobility, employment, and community participation. Both effectively convey the need and affected population."
moral_low_vs_r0:glm-5.1-or:grant_proposal_abstract:itransit-accessibility-audits-for-wheelchair-users:r2:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i25:r2::b:r0:grant_proposal_abstract:glm-5.1-or:i25:r2,moral_low_vs_r0,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_low,r0,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",B,left,1.0,"Output B provides a more concrete and innovative description of the intervention. It details the use of a 'custom, open-source data-capturing rig integrating LiDAR spatial mapping, GPS, and inertial measurement units (IMUs) mounted directly onto their wheelchairs' and a mobile application for subjective data. Output A describes 'geo-spatial mapping tools and standardized rubrics' which is less specific."
moral_low_vs_r0:glm-5.1-or:grant_proposal_abstract:itransit-accessibility-audits-for-wheelchair-users:r2:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i25:r2::b:r0:grant_proposal_abstract:glm-5.1-or:i25:r2,moral_low_vs_r0,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_low,r0,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",B,left,1.0,"Output B describes a more rigorous evaluation plan, particularly in its 'system validity' tier where it proposes comparing automated barrier detection against manual measurements by certified ADA auditors across standardized routes. Output A's evaluation of project outcomes (tracking agency acknowledgments, funding allocation, infrastructure remediation) is good, but B's technical validation of the core intervention is stronger."
moral_low_vs_r0:glm-5.1-or:grant_proposal_abstract:itransit-accessibility-audits-for-wheelchair-users:r2:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i25:r2::b:r0:grant_proposal_abstract:glm-5.1-or:i25:r2,moral_low_vs_r0,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_low,r0,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,right,-1.0,"Output A provides more credible evidence of implementation readiness, citing a 'five-year track record of executing participatory urban research' and 'formal letters of cooperation from both the Regional Transit Authority and the Center for Independent Living.' Output B mentions 'commercially available, low-cost sensor technologies' and a pilot partnership, but A's established track record and formal agreements are stronger."
moral_low_vs_r0:glm-5.1-or:grant_proposal_abstract:itransit-accessibility-audits-for-wheelchair-users:r2:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i25:r2::b:r0:grant_proposal_abstract:glm-5.1-or:i25:r2,moral_low_vs_r0,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_low,r0,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,right,-1.0,"Output A identifies more realistic risks (participant burnout, institutional inertia) and provides more credible and detailed mitigation plans (limiting audit shifts, mental health resources, embedding transit agency planners from inception). Output B's risks (sensor malfunction, recruitment difficulties) are also valid, but A's mitigation strategies feel more comprehensive and proactive."
moral_low_vs_r0:glm-5.1-or:grant_proposal_abstract:itransit-accessibility-audits-for-wheelchair-users:r2:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i25:r2::b:r0:grant_proposal_abstract:glm-5.1-or:i25:r2,moral_low_vs_r0,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_low,r0,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",B,left,1.0,"Output B's expected impact is more directly tied to the specific innovation of its intervention. It focuses on 'accessibility heatmaps' that 'reflect the true usability of transit infrastructure' and how this will 'prioritize infrastructure investments that resolve actual navigational barriers.' While A also discusses impact, B's is more concretely linked to its unique data collection method."
moral_low_vs_r0:glm-5.1-or:grant_proposal_abstract:itransit-accessibility-audits-for-wheelchair-users:r2:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i25:r2::b:r0:grant_proposal_abstract:glm-5.1-or:i25:r2,moral_low_vs_r0,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_low,r0,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,A,right,-1.0,"Output A demonstrates a stronger fit with the affected community and deployment setting by emphasizing 'community-based participatory research design,' recruiting and training '30 local wheelchair users as paid audit fellows,' and co-developing recommendations with 'local disability advocacy coalitions and transit agency planners.' This shows a deeper integration with the community context."
moral_low_vs_r0:qwen3.6-plus-or:translation:inone:r3:modgrid_translation_moral:qwen3.6-plus-or:translation:i28:r3::b:r0:translation:qwen3.6-plus-or:i28:r3,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_low,r0,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,A,right,-1.0,Output A's use of 'Manila native' is slightly more concise and idiomatic than 'who is from Manila' in this context.
moral_low_vs_r0:qwen3.6-plus-or:translation:inone:r3:modgrid_translation_moral:qwen3.6-plus-or:translation:i28:r3::b:r0:translation:qwen3.6-plus-or:i28:r3,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_low,r0,terminology_precision,Which translation uses more domain-appropriate terminology?,tie,tie,0.0,Both outputs use appropriate terminology.
moral_low_vs_r0:qwen3.6-plus-or:translation:inone:r3:modgrid_translation_moral:qwen3.6-plus-or:translation:i28:r3::b:r0:translation:qwen3.6-plus-or:i28:r3,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_low,r0,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",tie,tie,0.0,Both outputs correctly render the named entities.
moral_low_vs_r0:qwen3.6-plus-or:translation:inone:r3:modgrid_translation_moral:qwen3.6-plus-or:translation:i28:r3::b:r0:translation:qwen3.6-plus-or:i28:r3,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_low,r0,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,There are no numbers or factual details to compare.
moral_low_vs_r0:qwen3.6-plus-or:translation:inone:r3:modgrid_translation_moral:qwen3.6-plus-or:translation:i28:r3::b:r0:translation:qwen3.6-plus-or:i28:r3,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_low,r0,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,tie,tie,0.0,Both outputs accurately translate the source meaning without additions or omissions.
moral_low_vs_r0:qwen3.6-plus-or:translation:inone:r3:modgrid_translation_moral:qwen3.6-plus-or:translation:i28:r3::b:r0:translation:qwen3.6-plus-or:i28:r3,moral_low_vs_r0,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_low,r0,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",tie,tie,0.0,Both outputs maintain clear structural clarity.
