task,task_label,dimension,description,n_pairs,n_actors,mean_left_minus_right_equal_actor,ci_low,ci_high,ci_excludes_zero,raw_pair_mean,raw_pair_sd,pct_left_better,pct_right_better,pct_tie_or_not_applicable
incident_postmortem,Incident postmortem,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",120,7,0.22689075630252103,-0.02521008403361345,0.49600840336134155,False,0.225,0.9741404312684763,0.6083333333333333,0.38333333333333336,0.008333333333333333
incident_postmortem,Incident postmortem,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,120,7,0.1503267973856209,-0.08403361344537814,0.3697478991596639,False,0.15,0.9495686769628132,0.5333333333333333,0.38333333333333336,0.08333333333333333
incident_postmortem,Incident postmortem,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,120,7,0.1596638655462185,-0.058823529411764705,0.3699579831932743,False,0.15833333333333333,0.9872790324701431,0.575,0.4166666666666667,0.008333333333333333
incident_postmortem,Incident postmortem,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,120,7,0.18487394957983194,-0.008403361344537815,0.3949579831932773,False,0.18333333333333332,0.9871726312664714,0.5916666666666667,0.4083333333333333,0.0
translation,Translation,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,120,7,0.03361344537815126,-0.008403361344537815,0.06722689075630253,False,0.03333333333333333,0.2879464624997266,0.058333333333333334,0.025,0.9166666666666666
translation,Translation,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,120,7,-0.05182072829131652,-0.21848739495798317,0.09943977591036415,False,-0.05,0.8080477563056456,0.3,0.35,0.35
translation,Translation,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",120,7,0.05042016806722689,0.0,0.10084033613445378,False,0.05,0.5161264909126916,0.15833333333333333,0.10833333333333334,0.7333333333333333
translation,Translation,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",120,7,0.0,0.0,0.0,False,0.0,0.12964074471043288,0.008333333333333333,0.008333333333333333,0.9833333333333333
translation,Translation,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",120,7,0.02334267040149392,-0.12605042016806725,0.1596638655462185,False,0.025,0.5570404991085107,0.16666666666666666,0.14166666666666666,0.6916666666666667
translation,Translation,terminology_precision,Which translation uses more domain-appropriate terminology?,120,7,-0.008403361344537822,-0.12605042016806725,0.07563025210084033,False,-0.008333333333333333,0.6416343802128658,0.2,0.20833333333333334,0.5916666666666667
