sample_index,coding_pair_uid,comparison_name,source_mode,actor,task,task_label,item_label,item_index,repeat,source_pair_uid,left_condition,right_condition,left_raw_condition,right_raw_condition,left_output_id,right_output_id,left_run_dir,right_run_dir,a_side,b_side,output_a_id,output_b_id,panel_winner_condition,effect_score_left_minus_right
10,direct_instruction:framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i7:r4:blockblock01:v41618548486f,direct_instruction,pair_deltas,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,energy-aware scheduling for small manufacturers,27,4,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i7:r4:blockblock01:v41618548486f,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i7:r4:blockblock01:v41618548486f::a,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i7:r4:blockblock01:v41618548486f::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__repeat-block01__gpt-5.4-mini-or__2026-06-14_20-08-56Z__hash-c45dd4d08e0b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__repeat-block01__gpt-5.4-mini-or__2026-06-14_20-08-56Z__hash-c45dd4d08e0b,left,right,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i7:r4:blockblock01:v41618548486f::a,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i7:r4:blockblock01:v41618548486f::b,tie,0.0
11,direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:essay:iGovernments should significantly increase space exploration funding:r4:v60620bbc4626,direct_instruction,pair_deltas,qwen3.5-9b-or,essay,Essay writing,Governments should significantly increase space exploration funding,12,4,framed_user_strong_headroom:qwen3.5-9b-or:essay:iGovernments should significantly increase space exploration funding:r4:v60620bbc4626,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:qwen3.5-9b-or:essay:iGovernments should significantly increase space exploration funding:r4:v60620bbc4626::a,framed_user_strong_headroom:qwen3.5-9b-or:essay:iGovernments should significantly increase space exploration funding:r4:v60620bbc4626::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_strong_headroom__qwen3.5-9b-or__2026-06-13_23-04-01Z__hash-d90fde7953d1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_strong_headroom__qwen3.5-9b-or__2026-06-13_23-04-01Z__hash-d90fde7953d1,left,right,framed_user_strong_headroom:qwen3.5-9b-or:essay:iGovernments should significantly increase space exploration funding:r4:v60620bbc4626::a,framed_user_strong_headroom:qwen3.5-9b-or:essay:iGovernments should significantly increase space exploration funding:r4:v60620bbc4626::b,direct_high,1.0
12,direct_instruction:framed_user_strong_headroom:kimi-k2.5-or:incident_postmortem:i14:r4:blockblock01:v07d09430064c,direct_instruction,pair_deltas,kimi-k2.5-or,incident_postmortem,Incident postmortem,A time zone conversion bug scheduled patient reminders one day late after daylight saving changes.,6,4,framed_user_strong_headroom:kimi-k2.5-or:incident_postmortem:i14:r4:blockblock01:v07d09430064c,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:kimi-k2.5-or:incident_postmortem:i14:r4:blockblock01:v07d09430064c::a,framed_user_strong_headroom:kimi-k2.5-or:incident_postmortem:i14:r4:blockblock01:v07d09430064c::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__repeat-block01__kimi-k2.5-or__2026-06-14_20-09-19Z__hash-01e8d4689c55,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__repeat-block01__kimi-k2.5-or__2026-06-14_20-09-19Z__hash-01e8d4689c55,right,left,framed_user_strong_headroom:kimi-k2.5-or:incident_postmortem:i14:r4:blockblock01:v07d09430064c::b,framed_user_strong_headroom:kimi-k2.5-or:incident_postmortem:i14:r4:blockblock01:v07d09430064c::a,direct_high,1.0
13,direct_instruction:framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i27:r1:blockblock01:vc855ac1dc023,direct_instruction,pair_deltas,glm-5.1-or,incident_postmortem,Incident postmortem,"An SSO certificate rotation was not propagated to a regional cluster, blocking employee login.",20,1,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i27:r1:blockblock01:vc855ac1dc023,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i27:r1:blockblock01:vc855ac1dc023::a,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i27:r1:blockblock01:vc855ac1dc023::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__repeat-block01__glm-5.1-or__2026-06-14_20-09-08Z__hash-a79139e442f5,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__repeat-block01__glm-5.1-or__2026-06-14_20-09-08Z__hash-a79139e442f5,right,left,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i27:r1:blockblock01:vc855ac1dc023::b,framed_user_strong_headroom:glm-5.1-or:incident_postmortem:i27:r1:blockblock01:vc855ac1dc023::a,direct_high,1.0
14,direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:incident_postmortem:i0:r1:v8d2eddcef4c6,direct_instruction,pair_deltas,qwen3.5-9b-or,incident_postmortem,Incident postmortem,A feature flag rollout caused 18 percent of mobile users to see blank account balances for 42 minutes.,0,1,framed_user_strong_headroom:qwen3.5-9b-or:incident_postmortem:i0:r1:v8d2eddcef4c6,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:qwen3.5-9b-or:incident_postmortem:i0:r1:v8d2eddcef4c6::a,framed_user_strong_headroom:qwen3.5-9b-or:incident_postmortem:i0:r1:v8d2eddcef4c6::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__qwen3.5-9b-or__2026-06-13_23-04-02Z__hash-2f3a5229eeac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__qwen3.5-9b-or__2026-06-13_23-04-02Z__hash-2f3a5229eeac,right,left,framed_user_strong_headroom:qwen3.5-9b-or:incident_postmortem:i0:r1:v8d2eddcef4c6::b,framed_user_strong_headroom:qwen3.5-9b-or:incident_postmortem:i0:r1:v8d2eddcef4c6::a,direct_high,1.0
15,direct_instruction:framed_user_strong_headroom:glm-5.1-or:translation:i3:r2:v902b474d976a,direct_instruction,pair_deltas,glm-5.1-or,translation,Translation,俄罗斯副总理维塔利·穆特科表示，落实世界反兴奋剂机构 (WADA) 针对恢复俄罗斯反兴奋剂机构 (RUSADA) 权利的剩余标准不会花费过长时间。,23,2,framed_user_strong_headroom:glm-5.1-or:translation:i3:r2:v902b474d976a,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:glm-5.1-or:translation:i3:r2:v902b474d976a::a,framed_user_strong_headroom:glm-5.1-or:translation:i3:r2:v902b474d976a::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_strong_headroom__glm-5.1-or__2026-06-13_23-03-11Z__hash-ba80563f12f9,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_strong_headroom__glm-5.1-or__2026-06-13_23-03-11Z__hash-ba80563f12f9,left,right,framed_user_strong_headroom:glm-5.1-or:translation:i3:r2:v902b474d976a::a,framed_user_strong_headroom:glm-5.1-or:translation:i3:r2:v902b474d976a::b,tie,0.0
16,direct_instruction:framed_user_strong_headroom:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r4:blockblock01:v100712cf137a,direct_instruction,pair_deltas,mimo-v25-pro-or,essay,Essay writing,Companies should disclose the carbon footprint of their products,7,4,framed_user_strong_headroom:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r4:blockblock01:v100712cf137a,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r4:blockblock01:v100712cf137a::a,framed_user_strong_headroom:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r4:blockblock01:v100712cf137a::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_strong_headroom__repeat-block01__mimo-v25-pro-or__2026-06-14_20-09-28Z__hash-6506ba0591a1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__framed_user_strong_headroom__repeat-block01__mimo-v25-pro-or__2026-06-14_20-09-28Z__hash-6506ba0591a1,right,left,framed_user_strong_headroom:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r4:blockblock01:v100712cf137a::b,framed_user_strong_headroom:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r4:blockblock01:v100712cf137a::a,tie,0.0
17,direct_instruction:framed_user_strong_headroom:kimi-k2.5-or:translation:i10:r4:blockblock01:v0eb85361dbb3,direct_instruction,pair_deltas,kimi-k2.5-or,translation,Translation,应越南共产党中央委员会总书记阮富仲、越南社会主义共和国主席陈大光、老挝人民革命党中央委员会总书记、老挝人民民主共和国主席本扬邀请。,2,4,framed_user_strong_headroom:kimi-k2.5-or:translation:i10:r4:blockblock01:v0eb85361dbb3,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:kimi-k2.5-or:translation:i10:r4:blockblock01:v0eb85361dbb3::a,framed_user_strong_headroom:kimi-k2.5-or:translation:i10:r4:blockblock01:v0eb85361dbb3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_strong_headroom__repeat-block01__kimi-k2.5-or__2026-06-14_20-09-19Z__hash-c9267a7d39ad,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_strong_headroom__repeat-block01__kimi-k2.5-or__2026-06-14_20-09-19Z__hash-c9267a7d39ad,left,right,framed_user_strong_headroom:kimi-k2.5-or:translation:i10:r4:blockblock01:v0eb85361dbb3::a,framed_user_strong_headroom:kimi-k2.5-or:translation:i10:r4:blockblock01:v0eb85361dbb3::b,tie,0.0
18,direct_instruction:framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i6:r4:v4ab53e64aba9,direct_instruction,pair_deltas,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,multilingual emergency communication templates,26,4,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i6:r4:v4ab53e64aba9,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i6:r4:v4ab53e64aba9::a,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i6:r4:v4ab53e64aba9::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__gpt-5.4-mini-or__2026-06-13_23-03-02Z__hash-aa907ff00c9a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_strong_headroom__gpt-5.4-mini-or__2026-06-13_23-03-02Z__hash-aa907ff00c9a,right,left,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i6:r4:v4ab53e64aba9::b,framed_user_strong_headroom:gpt-5.4-mini-or:grant_proposal_abstract:i6:r4:v4ab53e64aba9::a,tie,0.0
19,direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:incident_postmortem:i17:r0:v1a115f66e372,direct_instruction,pair_deltas,qwen3.6-plus-or,incident_postmortem,Incident postmortem,"A rollback restored application code but not a matching database view, causing report failures.",9,0,framed_user_strong_headroom:qwen3.6-plus-or:incident_postmortem:i17:r0:v1a115f66e372,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:qwen3.6-plus-or:incident_postmortem:i17:r0:v1a115f66e372::a,framed_user_strong_headroom:qwen3.6-plus-or:incident_postmortem:i17:r0:v1a115f66e372::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__qwen3.6-plus-or__2026-06-13_23-04-12Z__hash-9ae7d4bb2207,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__framed_user_strong_headroom__qwen3.6-plus-or__2026-06-13_23-04-12Z__hash-9ae7d4bb2207,left,right,framed_user_strong_headroom:qwen3.6-plus-or:incident_postmortem:i17:r0:v1a115f66e372::a,framed_user_strong_headroom:qwen3.6-plus-or:incident_postmortem:i17:r0:v1a115f66e372::b,direct_low,-1.0
20,direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:translation:i28:r0:blockblock01:v7da770b34814,direct_instruction,pair_deltas,qwen3.5-9b-or,translation,Translation,来自马尼拉、目前在“北京儿童”网站担任副总编的安迪·佩尼亚富埃尔特说：“北京正在迅速转变为一个无现金社会，互联网把传统钱包的功能整合到智能手机上，使每个人都能更容易地进行许多交易。”,21,0,framed_user_strong_headroom:qwen3.5-9b-or:translation:i28:r0:blockblock01:v7da770b34814,direct_high,direct_low,framed_user_strong,framed_neutral,framed_user_strong_headroom:qwen3.5-9b-or:translation:i28:r0:blockblock01:v7da770b34814::a,framed_user_strong_headroom:qwen3.5-9b-or:translation:i28:r0:blockblock01:v7da770b34814::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_strong_headroom__repeat-block01__qwen3.5-9b-or__2026-06-14_20-09-37Z__hash-b399a68751d3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__framed_user_strong_headroom__repeat-block01__qwen3.5-9b-or__2026-06-14_20-09-37Z__hash-b399a68751d3,left,right,framed_user_strong_headroom:qwen3.5-9b-or:translation:i28:r0:blockblock01:v7da770b34814::a,framed_user_strong_headroom:qwen3.5-9b-or:translation:i28:r0:blockblock01:v7da770b34814::b,tie,0.0
