task,task_label,dimension,description,n_pairs,n_actors,mean_left_minus_right_equal_actor,ci_low,ci_high,ci_excludes_zero,raw_pair_mean,raw_pair_sd,pct_left_better,pct_right_better,pct_tie_or_not_applicable
grant_proposal_abstract,Grant abstract,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",120,7,0.46825396825396826,0.3253968253968254,0.611111111111111,True,0.4666666666666667,0.7439767473249578,0.6166666666666667,0.15,0.23333333333333334
grant_proposal_abstract,Grant abstract,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,120,7,0.5275443510737629,0.3426704014939309,0.6974789915966386,True,0.525,0.8497404448003001,0.7583333333333333,0.23333333333333334,0.008333333333333333
grant_proposal_abstract,Grant abstract,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,120,7,0.5004668534080299,0.39495798319327724,0.6097105508870216,True,0.5,0.7447293795329253,0.65,0.15,0.2
incident_postmortem,Incident postmortem,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",119,7,0.5126050420168067,0.39495798319327724,0.6470588235294118,True,0.5126050420168067,0.8622550865095843,0.7563025210084033,0.24369747899159663,0.0
incident_postmortem,Incident postmortem,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,119,7,0.13445378151260504,0.03361344537815126,0.23529411764705885,True,0.13445378151260504,0.449564190999238,0.17647058823529413,0.04201680672268908,0.7815126050420168
incident_postmortem,Incident postmortem,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",119,7,0.4621848739495798,0.3109243697478991,0.5966386554621848,True,0.46218487394957986,0.8905332240624682,0.7310924369747899,0.2689075630252101,0.0
incident_postmortem,Incident postmortem,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,119,7,0.4201680672268907,0.23529411764705885,0.5966386554621848,True,0.42016806722689076,0.9066215767223038,0.7058823529411765,0.2857142857142857,0.008403361344537815
incident_postmortem,Incident postmortem,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",119,7,0.4789915966386554,0.3109243697478991,0.630252100840336,True,0.4789915966386555,0.8815312130547631,0.7394957983193278,0.2605042016806723,0.0
incident_postmortem,Incident postmortem,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,119,7,0.44537815126050423,0.3025210084033613,0.5882352941176471,True,0.44537815126050423,0.8703932385353637,0.6974789915966386,0.25210084033613445,0.05042016806722689
incident_postmortem,Incident postmortem,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,119,7,0.4285714285714285,0.2773109243697479,0.5462184873949579,True,0.42857142857142855,0.9073282493442555,0.7142857142857143,0.2857142857142857,0.0
incident_postmortem,Incident postmortem,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,119,7,0.3529411764705882,0.18466386554621855,0.5210084033613446,True,0.35294117647058826,0.9350812100517389,0.6722689075630253,0.31932773109243695,0.008403361344537815
translation,Translation,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,120,7,-0.007469654528478057,-0.05508870214752567,0.03361344537815126,False,-0.008333333333333333,0.33041439052769345,0.05,0.058333333333333334,0.8916666666666667
translation,Translation,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,120,7,0.207749766573296,0.11764705882352941,0.29411764705882354,True,0.20833333333333334,0.7980631315283032,0.44166666666666665,0.23333333333333334,0.325
translation,Translation,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",120,7,0.03408029878618114,-0.06630485527544351,0.1596638655462185,False,0.03333333333333333,0.6473388749701497,0.225,0.19166666666666668,0.5833333333333334
translation,Translation,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",120,7,0.008403361344537815,0.0,0.025210084033613443,False,0.008333333333333333,0.1585561604681728,0.016666666666666666,0.008333333333333333,0.975
translation,Translation,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",120,7,0.11764705882352942,0.04159663865546233,0.20168067226890757,True,0.11666666666666667,0.470710768360976,0.175,0.058333333333333334,0.7666666666666667
translation,Translation,terminology_precision,Which translation uses more domain-appropriate terminology?,120,7,0.10177404295051355,-0.024276377217553685,0.22689075630252103,False,0.1,0.5997198225390074,0.23333333333333334,0.13333333333333333,0.6333333333333333
