coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:incident_postmortem:i1:r0:blockblock01:v37397ba7c1a8,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,direct_high,direct_low,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both outputs maintain a blameless tone, focusing on system and process failures rather than individual shortcomings. They both use phrases like 'lack of' or 'missing' in their root cause and contributing factors sections."
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:incident_postmortem:i1:r0:blockblock01:v37397ba7c1a8,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,direct_high,direct_low,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,A,left,1.0,"Output A feels slightly more realistic due to the inclusion of specific technical details like 'Sidekiq' for the job runner, 'Redis' for the deduplication store, and the mention of 'Eng Manager' as an owner for an action item. The level of detail in the impact and timeline also contributes to this feeling."
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:grant_proposal_abstract:i28:r2:veac8ee17f671,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,direct_high,direct_low,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",A,left,1.0,"A more explicitly links language loss to specific public health emergencies (depression, substance use, suicide) and intergenerational fracture, making the problem's consequences clearer and more urgent."
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:grant_proposal_abstract:i28:r2:veac8ee17f671,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,direct_high,direct_low,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,left,1.0,"A provides more concrete details about the archive's features, such as integrating oral histories, ceremonial songs, place-based narratives, interactive learning modules, high-fidelity audio recording, and spatial mapping technologies. B is more general about 'consolidating scattered linguistic assets' and 'interactive educational modules'."
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:grant_proposal_abstract:i28:r2:veac8ee17f671,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,direct_high,direct_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,left,1.0,"A describes a more rigorous evaluation plan, including tracking specific user engagement metrics (frequency, duration, completion rates), longitudinal focus groups across three generations, and the use of validated scales for cultural connectedness and psychological well-being to quantify mental health outcomes. B's metrics are broader (volume of materials, user engagement rates) and its qualitative assessment is less detailed regarding specific outcomes."
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:grant_proposal_abstract:i28:r2:veac8ee17f671,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,direct_high,direct_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,left,1.0,"A provides stronger evidence of readiness, mentioning 'established partnerships with tribal councils and existing language revitalization programs,' 'letters of commitment from all partner nations,' and a team that has 'successfully piloted similar initiatives on a smaller scale.' B mentions existing partnerships but less specific evidence of commitment or prior success."
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:grant_proposal_abstract:i28:r2:veac8ee17f671,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,direct_high,direct_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,left,1.0,"A identifies more realistic risks (digital divide, sensitivity of sacred knowledge) and provides more concrete mitigation plans, such as hardware loans, digital literacy training, tiered access controls developed with cultural authorities, and a Community Advisory Board with veto power. B's mitigations are slightly less specific, e.g., 'regular format migration protocols' for technological obsolescence."
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:grant_proposal_abstract:i28:r2:veac8ee17f671,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,direct_high,direct_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,left,1.0,"A gives more concrete expected impacts, such as 'measurable increase in youth engagement with cultural practices' and 'strengthening of familial bonds,' directly linking to the mental health crisis identified. B's impacts are slightly more general, like 'tangible enhancement of language learning outcomes' and 'holistic community well-being'."
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:grant_proposal_abstract:i28:r2:veac8ee17f671,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,direct_high,direct_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,A,left,1.0,"A emphasizes 'data sovereignty' and 'community-controlled' more strongly, and explicitly mentions partnering with 'three distinct Indigenous nations in the Pacific Northwest,' indicating a more tailored approach to specific communities. B also mentions community-led and data governance but is less specific about the communities or the depth of their involvement in co-creation beyond metadata standards."
direct_instruction:framed_user_strong_headroom:glm-5.1-or:grant_proposal_abstract:i10:r3:blockblock01:v0e6910425f7a,direct_instruction,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,direct_high,direct_low,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",tie,tie,0.0,"Both abstracts clearly articulate the problem of pediatric asthma, its disproportionate impact on environmental justice communities, and the critical gap in localized air quality data. Both highlight the consequences of this data gap (preventable ED visits/hospitalizations)."
direct_instruction:framed_user_strong_headroom:glm-5.1-or:grant_proposal_abstract:i10:r3:blockblock01:v0e6910425f7a,direct_instruction,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,direct_high,direct_low,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",B,left,1.0,"Output B provides a more structured and detailed account of the intervention's components, explicitly outlining a 'three-pronged strategy' (sensor network, clinical dashboard, mobile app) and detailing how each will function. Output A describes similar components but less explicitly as a strategy."
direct_instruction:framed_user_strong_headroom:glm-5.1-or:grant_proposal_abstract:i10:r3:blockblock01:v0e6910425f7a,direct_instruction,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,direct_high,direct_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",B,left,1.0,"Output B includes more specific and varied outcome measures, such as rescue inhaler utilization rates and quality-of-life scores (PedsQL asthma modules), in addition to ED visits and hospitalizations. It also mentions 'longitudinal interviews' which suggests a more in-depth qualitative approach than 'longitudinal focus groups' in A."
direct_instruction:framed_user_strong_headroom:glm-5.1-or:grant_proposal_abstract:i10:r3:blockblock01:v0e6910425f7a,direct_instruction,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,direct_high,direct_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",B,left,1.0,"Output B provides more concrete evidence of feasibility, specifically mentioning 'preliminary local trials' of sensor platforms with high correlation to regulatory monitors (R² > 0.85), which adds a strong technical readiness component. Output A mentions an engineering partner but without specific local trial data."
direct_instruction:framed_user_strong_headroom:glm-5.1-or:grant_proposal_abstract:i10:r3:blockblock01:v0e6910425f7a,direct_instruction,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,direct_high,direct_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,B,left,1.0,"Output B identifies more realistic risks (sensor drift/hardware failure, data privacy, alert fatigue) and provides more detailed and credible mitigation plans for each, such as automated remote calibration, de-identification protocols, and dynamic/adaptive alert thresholds. Output A's mitigation for digital equity is good, but B's overall risk assessment is more comprehensive."
direct_instruction:framed_user_strong_headroom:glm-5.1-or:grant_proposal_abstract:i10:r3:blockblock01:v0e6910425f7a,direct_instruction,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,direct_high,direct_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",B,left,1.0,Output B provides a specific quantitative target ('25% reduction in asthma-related hospitalizations') which makes the expected impact more concrete and measurable than Output A's more general 'demonstrated reduction'.
direct_instruction:framed_user_strong_headroom:glm-5.1-or:grant_proposal_abstract:i10:r3:blockblock01:v0e6910425f7a,direct_instruction,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,direct_high,direct_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,B,left,1.0,"Output B explicitly mentions leveraging an 'active community advisory board' to govern sensor placement and ensure culturally appropriate engagement, which demonstrates a stronger fit with the affected community and deployment setting. Output A mentions CHWs facilitating installation and training, but B's community advisory board adds another layer of community integration."
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:translation:i21:r1:blockblock02:v6449fcc9a4a0,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,direct_high,direct_low,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,tie,tie,0.0,Both translations are equally natural and idiomatic in English.
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:translation:i21:r1:blockblock02:v6449fcc9a4a0,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,direct_high,direct_low,terminology_precision,Which translation uses more domain-appropriate terminology?,tie,tie,0.0,Both translations use appropriate terminology for real estate and land transactions.
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:translation:i21:r1:blockblock02:v6449fcc9a4a0,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,direct_high,direct_low,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",A,right,-1.0,Output A transliterates '蟾蜍石' as 'Chanshishi' which is a more common and accurate transliteration than 'Chanchushi' in Output B.
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:translation:i21:r1:blockblock02:v6449fcc9a4a0,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,direct_high,direct_low,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,Both translations accurately preserve all numerical and factual details.
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:translation:i21:r1:blockblock02:v6449fcc9a4a0,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,direct_high,direct_low,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,tie,tie,0.0,Neither output has unsupported additions or omissions of source meaning.
direct_instruction:framed_user_strong_headroom:qwen3.6-plus-or:translation:i21:r1:blockblock02:v6449fcc9a4a0,direct_instruction,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,direct_high,direct_low,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",tie,tie,0.0,"Both translations maintain clear structural clarity, handling clauses and numerical information effectively."
direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:incident_postmortem:i21:r2:vf1cc156db047,direct_instruction,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,direct_high,direct_low,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",B,left,1.0,"Output B quantifies the number of affected managers (14), specifies the divisions, and details the type of PII exposed. It also clarifies the exposure duration for different environments. Output A gives a number of notes but less detail on who accessed them or the specific PII."
direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:incident_postmortem:i21:r2:vf1cc156db047,direct_instruction,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,direct_high,direct_low,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,A,right,-1.0,"Output A provides a more granular timeline with specific timestamps for each event, including investigation, rollback, and system cleanup. Output B has larger gaps between events and less detail on the resolution steps."
direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:incident_postmortem:i21:r2:vf1cc156db047,direct_instruction,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,direct_high,direct_low,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,B,left,1.0,"Output B uses the 'Five Whys' methodology to drill down to a deeper systemic root cause (lack of automated dependency graph for database security roles), which is more specific than A's 'incomplete test coverage and lack of explicit scope definition'."
direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:incident_postmortem:i21:r2:vf1cc156db047,direct_instruction,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,direct_high,direct_low,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",B,left,1.0,"Output B's contributing factors (Automation Logic Flaw, Testing Gaps, Alert Latency) are more distinct and technical than A's (Ambiguous Data Classification, Manual Verification Gap, Scope Definition), which overlap more with the root cause."
direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:incident_postmortem:i21:r2:vf1cc156db047,direct_instruction,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,direct_high,direct_low,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,B,left,1.0,"Output B explicitly discusses 'Alert Latency' as a contributing factor and 'Alert Specificity' as something that went poorly, explaining how the alert threshold and aggregation delayed response. Output A mentions anomaly detection but doesn't analyze its limitations as deeply."
direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:incident_postmortem:i21:r2:vf1cc156db047,direct_instruction,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,direct_high,direct_low,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",B,left,1.0,"Output B's action items are more concrete and technical, such as 'Implement Polarization Checks' and 'Automate Dependency Mapping', with clear objectives. Output A's 'Refine Schema Design' is a bit vague without a clear technical approach."
direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:incident_postmortem:i21:r2:vf1cc156db047,direct_instruction,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,direct_high,direct_low,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both outputs maintain a blameless tone, focusing on system and process failures rather than individual errors."
direct_instruction:framed_user_strong_headroom:qwen3.5-9b-or:incident_postmortem:i21:r2:vf1cc156db047,direct_instruction,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,incident_postmortem,Incident postmortem,direct_high,direct_low,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,B,left,1.0,"Output B's use of the 'Five Whys' methodology, discussion of specific technical issues like parameterized batch layers and mapping files, and detailed action items feel more like a real-world engineering postmortem. Output A is good but slightly more generic in its analysis."
direct_instruction:framed_user_strong_headroom:deepseek-v3.2-or:grant_proposal_abstract:i25:r4:v45ef5ac6ce88,direct_instruction,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,direct_high,direct_low,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",A,left,1.0,"Output A provides a more detailed breakdown of the problem into 'incomplete data,' 'lack of agency,' and 'fragmented advocacy,' which helps to clarify the specific gaps the project aims to address. It also gives more concrete examples of resulting gaps."
direct_instruction:framed_user_strong_headroom:deepseek-v3.2-or:grant_proposal_abstract:i25:r4:v45ef5ac6ce88,direct_instruction,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,direct_high,direct_low,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,left,1.0,"Output A gives a more concrete account of the audit toolkit, specifying 'quantitative metrics (e.g., slope measurements, gap widths, time-to-board) with qualitative, narrative-based assessments' and the use of 'standardized digital forms, geotagged photography, and audio logs.' It also mentions the iterative design of the toolkit."
direct_instruction:framed_user_strong_headroom:deepseek-v3.2-or:grant_proposal_abstract:i25:r4:v45ef5ac6ce88,direct_instruction,pair_deltas,deepseek-v3.2-or,DeepSeek V3.2,grant_proposal_abstract,Grant abstract,direct_high,direct_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,left,1.0,"Output A provides a more structured and comprehensive evaluation plan, distinguishing between 'process outcomes,' 'output quality,' and 'initial impact,' with specific metrics for each. Output B's 'longitudinal outcome' is less concrete than A's 'initial impact' tracking."
