task,task_label,dimension,description,n_pairs,n_actors,mean_left_minus_right_equal_actor,ci_low,ci_high,ci_excludes_zero,raw_pair_mean,raw_pair_sd,pct_left_better,pct_right_better,pct_tie_or_not_applicable
incident_postmortem,Incident postmortem,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,120,7,-0.025676937441643326,-0.10084033613445378,0.041083099906629325,False,-0.025,0.4193332041878556,0.075,0.1,0.825
incident_postmortem,Incident postmortem,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",120,7,-0.049953314659197,-0.2012254901960784,0.11764705882352941,False,-0.05,0.9945228153502064,0.4666666666666667,0.5166666666666667,0.016666666666666666
incident_postmortem,Incident postmortem,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,120,7,-0.04948646125116712,-0.18394024276377216,0.06816059757236229,False,-0.05,1.002936863885846,0.475,0.525,0.0
incident_postmortem,Incident postmortem,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",120,7,0.032679738562091505,-0.09243697478991597,0.1503267973856209,False,0.03333333333333333,1.0036348505135053,0.5166666666666667,0.48333333333333334,0.0
incident_postmortem,Incident postmortem,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,120,7,-0.050420168067226885,-0.21008403361344538,0.06743697478991292,False,-0.05,0.9688423309212257,0.44166666666666665,0.49166666666666664,0.06666666666666667
incident_postmortem,Incident postmortem,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,120,7,-0.06629318394024275,-0.20821661998132582,0.058823529411764705,False,-0.06666666666666667,0.9935365347778488,0.4583333333333333,0.525,0.016666666666666666
incident_postmortem,Incident postmortem,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,120,7,0.050420168067226885,-0.07563025210084036,0.18487394957983194,False,0.05,1.002936863885846,0.525,0.475,0.0
translation,Translation,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,120,7,0.0,-0.03361344537815126,0.04201680672268907,False,0.0,0.28988551782622424,0.041666666666666664,0.041666666666666664,0.9166666666666666
translation,Translation,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,120,7,-0.0919701213818861,-0.18440709617180207,0.0,False,-0.09166666666666666,0.7217606080620776,0.21666666666666667,0.30833333333333335,0.475
translation,Translation,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",120,7,0.016339869281045753,-0.09243697478991596,0.11718020541549953,False,0.016666666666666666,0.5182928235856562,0.14166666666666666,0.125,0.7333333333333333
translation,Translation,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",120,7,-0.01680672268907563,-0.050420168067226885,0.0,False,-0.016666666666666666,0.12855586584927856,0.0,0.016666666666666666,0.9833333333333333
translation,Translation,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",120,7,0.01680672268907563,-0.03361344537815126,0.07563025210084033,False,0.016666666666666666,0.44877673761469594,0.10833333333333334,0.09166666666666666,0.8
translation,Translation,terminology_precision,Which translation uses more domain-appropriate terminology?,120,7,-0.10924369747899158,-0.17647058823529413,-0.050420168067226885,True,-0.10833333333333334,0.562046580403633,0.10833333333333334,0.21666666666666667,0.675
