coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
moral_low_vs_framed_empty:glm-5.1-or:essay:iPublic-museums-should-be-free-to-all-visitors:r9:modgrid_essay_moral:glm-5.1-or:essay:iPublic museums should be free to all visitors:r9::b:modgrid_essay_framed_empty:glm-5.1-or:essay:iPublic museums should be free to all visitors:r9::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,essay,Essay writing,moral_low,framed_empty,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",B,left,1.0,"Output B's example of UK museums eliminating fees and the subsequent surge in diverse visitors directly supports the argument about access and engagement, providing specific outcomes (doubling/tripling attendance, increased diversity). Output A's Smithsonian example is good but less directly tied to a *change* in policy and its effects."
moral_low_vs_framed_empty:glm-5.1-or:essay:iPublic-museums-should-be-free-to-all-visitors:r9:modgrid_essay_moral:glm-5.1-or:essay:iPublic museums should be free to all visitors:r9::b:modgrid_essay_framed_empty:glm-5.1-or:essay:iPublic museums should be free to all visitors:r9::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,essay,Essay writing,moral_low,framed_empty,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,B,left,1.0,"Output B explicitly acknowledges a common counterargument ('While some argue that admission fees are necessary to maintain these institutions') in its introduction, which Output A does not do as directly."
moral_low_vs_framed_empty:glm-5.1-or:essay:iPublic-museums-should-be-free-to-all-visitors:r9:modgrid_essay_moral:glm-5.1-or:essay:iPublic museums should be free to all visitors:r9::b:modgrid_essay_framed_empty:glm-5.1-or:essay:iPublic museums should be free to all visitors:r9::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,essay,Essay writing,moral_low,framed_empty,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",tie,tie,0.0,Both essays have good paragraph flow and transitions. Neither stands out significantly over the other in this regard.
moral_low_vs_framed_empty:glm-5.1-or:essay:iPublic-museums-should-be-free-to-all-visitors:r9:modgrid_essay_moral:glm-5.1-or:essay:iPublic museums should be free to all visitors:r9::b:modgrid_essay_framed_empty:glm-5.1-or:essay:iPublic museums should be free to all visitors:r9::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,essay,Essay writing,moral_low,framed_empty,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",tie,tie,0.0,Both essays maintain a plausible and well-supported tone without exaggerated or dubious claims.
moral_low_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-rollback-restored-application-code-but-not-a-matching-database-view-causing-report-failures.:r4:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i17:r4::b:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i17:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,framed_empty,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",A,left,1.0,"Output A provides more specific numbers for user impact (1,200 unique users) and system impact (error rates from <0.1% to 100%), whereas B uses a percentage (15% of active users) which is less concrete without knowing the total active users."
moral_low_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-rollback-restored-application-code-but-not-a-matching-database-view-causing-report-failures.:r4:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i17:r4::b:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i17:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,framed_empty,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,B,right,-1.0,"Output B's timeline is slightly more detailed, especially in the initial stages, by specifying the new database view name and the endpoint where errors were observed. It also clarifies the initial investigation steps better."
moral_low_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-rollback-restored-application-code-but-not-a-matching-database-view-causing-report-failures.:r4:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i17:r4::b:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i17:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,framed_empty,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,A,left,1.0,"Output A more precisely identifies the proximate technical failure (lack of automated down-migrations for non-destructive changes) and the deeper system failure (design choice to prevent data loss, but not accounting for non-destructive changes). B is a bit more generic about the 'gap in the rollback automation pipeline'."
moral_low_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-rollback-restored-application-code-but-not-a-matching-database-view-causing-report-failures.:r4:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i17:r4::b:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i17:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,framed_empty,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",A,left,1.0,"Output A provides more distinct and well-articulated contributing factors, such as 'Manual Rollback Procedures', 'Lack of Schema Versioning Checks', and 'Insufficient Rollback Testing', which are clearly separated from the root cause. B's factors are good but slightly less distinct."
moral_low_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-rollback-restored-application-code-but-not-a-matching-database-view-causing-report-failures.:r4:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i17:r4::b:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i17:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,framed_empty,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,A,left,1.0,"Output A explicitly mentions 'Error Messaging' as something that went poorly, stating 'The initial 500 errors were generic, delaying identification of the specific database issue.' This directly addresses why detection was delayed or difficult. B mentions 'Diagnostic Delay' but doesn't link it as clearly to observability."
moral_low_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-rollback-restored-application-code-but-not-a-matching-database-view-causing-report-failures.:r4:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i17:r4::b:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i17:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,framed_empty,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",A,left,1.0,"Output A's action items are slightly more concrete and specific, particularly 'Automate Safe Down-Migrations' and 'Implement Schema Validation' with clear owners and due dates. B's are good but A's feel a bit more actionable."
moral_low_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-rollback-restored-application-code-but-not-a-matching-database-view-causing-report-failures.:r4:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i17:r4::b:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i17:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,framed_empty,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both outputs maintain a blameless tone, focusing on system and process failures rather than individual mistakes."
moral_low_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-rollback-restored-application-code-but-not-a-matching-database-view-causing-report-failures.:r4:modgrid_incident_moral:qwen3.6-plus-or:incident_postmortem:i17:r4::b:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i17:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,moral_low,framed_empty,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,tie,tie,0.0,"Both outputs read like realistic engineering postmortems, covering the expected sections and using appropriate technical language."
moral_low_vs_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:ivolunteer-coordination-platforms-for-disaster-response:r0:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i23:r0::b:modgrid_grant_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:i23:r0::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_low,framed_empty,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",A,left,1.0,"Output A provides a more detailed and specific breakdown of the problems, including 'convergence chaos,' 'redundant efforts, resource misallocation, and significant safety risks,' and the specific challenges faced by emergency management agencies. Output B is good but slightly less granular in its problem description."
moral_low_vs_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:ivolunteer-coordination-platforms-for-disaster-response:r0:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i23:r0::b:modgrid_grant_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:i23:r0::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_low,framed_empty,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,left,1.0,"Output A gives a more concrete and detailed account of the platform's components: 'dynamic skills-matching engine powered by machine learning algorithms,' 'real-time geospatial dashboard,' and 'secure, blockchain-enabled credentialing system.' It also mentions specific features like 'intuitive mobile interface' and 'administrative portal' and integration with 'WebEOC.' Output B is good but slightly less specific on the technical components."
moral_low_vs_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:ivolunteer-coordination-platforms-for-disaster-response:r0:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i23:r0::b:modgrid_grant_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:i23:r0::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_low,framed_empty,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,left,1.0,"Output A describes stronger outcomes and a more rigorous design, including 'comparative analysis against control groups using traditional coordination methods' to isolate impact. Output B mentions comparing against baseline data, which is good, but A's mention of control groups suggests a more robust evaluation design."
moral_low_vs_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:ivolunteer-coordination-platforms-for-disaster-response:r0:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i23:r0::b:modgrid_grant_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:i23:r0::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_low,framed_empty,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",tie,tie,0.0,"Both abstracts provide credible evidence of feasibility. A mentions 'experienced software engineers, disaster response specialists, and data scientists' and 'preliminary prototypes.' B mentions an 'interdisciplinary team' and 'secured letters of commitment from our pilot partners.' Both are strong."
moral_low_vs_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:ivolunteer-coordination-platforms-for-disaster-response:r0:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i23:r0::b:modgrid_grant_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:i23:r0::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_low,framed_empty,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,left,1.0,"Output A identifies more realistic risks ('server overload during peak usage and connectivity failures in remote areas,' 'privacy and data security concerns,' 'adoption barriers') and provides credible mitigation plans for each. Output B mentions data privacy and connectivity but is slightly less comprehensive in its risk identification and mitigation strategies."
moral_low_vs_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:ivolunteer-coordination-platforms-for-disaster-response:r0:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i23:r0::b:modgrid_grant_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:i23:r0::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_low,framed_empty,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,left,1.0,Output A provides more concrete and specific expected impacts with quantifiable targets: 'decrease operational response times by 30%' and 'increase the successful matching of specialized skills to critical needs by 50%.' Output B also gives a 30% reduction in response time but is less specific on other impacts.
moral_low_vs_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:ivolunteer-coordination-platforms-for-disaster-response:r0:modgrid_grant_moral:qwen3.6-plus-or:grant_proposal_abstract:i23:r0::b:modgrid_grant_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:i23:r0::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,grant_proposal_abstract,Grant abstract,moral_low,framed_empty,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,tie,tie,0.0,"Both abstracts demonstrate a good understanding of the affected community and deployment setting, referencing emergency management agencies, NGOs, and volunteers. Neither is meaningfully better than the other in this regard."
moral_low_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iopen-textbook-adaptation-for-vocational-training:r7:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i26:r7::b:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i26:r7::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_low,framed_empty,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",A,right,-1.0,Both identify similar problems. A adds the specific consequence of 'forcing many to delay certification or forgo required courses entirely' which is a more concrete impact on the affected population.
moral_low_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iopen-textbook-adaptation-for-vocational-training:r7:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i26:r7::b:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i26:r7::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_low,framed_empty,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,right,-1.0,"A provides more concrete details about the adaptation process, including 'agile, modular design,' 'interactive formative assessments and multimedia components,' and optimization for 'online and offline access to accommodate learners in clinical or field settings with limited internet connectivity.'"
moral_low_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iopen-textbook-adaptation-for-vocational-training:r7:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i26:r7::b:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i26:r7::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_low,framed_empty,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,right,-1.0,"A describes stronger qualitative evaluation methods, including 'end-of-term student surveys and focus groups to measure learner satisfaction, perceived relevance of the material, and self-efficacy' and 'structured reflection cycles' for faculty, which adds depth beyond just instructor feedback."
moral_low_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iopen-textbook-adaptation-for-vocational-training:r7:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i26:r7::b:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i26:r7::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_low,framed_empty,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,right,-1.0,"A provides more specific evidence of readiness, mentioning 'established OER support center providing technical assistance, copyright clearance, and digital hosting on a robust learning management system' and 'Faculty lead stipends will compensate for adaptation labor.'"
moral_low_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iopen-textbook-adaptation-for-vocational-training:r7:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i26:r7::b:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i26:r7::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_low,framed_empty,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,right,-1.0,"A identifies a secondary risk of 'rapid obsolescence of technical content' and provides a credible mitigation strategy: 'agile, modular design, which permits low-effort, targeted updates to individual lab modules without requiring a comprehensive textbook revision.' B's mitigation for 'OER fatigue' is less detailed."
moral_low_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iopen-textbook-adaptation-for-vocational-training:r7:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i26:r7::b:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i26:r7::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_low,framed_empty,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,right,-1.0,"A provides more concrete and credible expected impacts, including specific numbers like 'eliminate direct textbook costs for an estimated 1,500 vocational students over the pilot, saving over $200,000' and a clear systemic impact of a 'replicable, sustainable model that can be scaled across additional vocational disciplines.'"
moral_low_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:iopen-textbook-adaptation-for-vocational-training:r7:modgrid_grant_moral:glm-5.1-or:grant_proposal_abstract:i26:r7::b:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i26:r7::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,moral_low,framed_empty,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,A,right,-1.0,"A explicitly mentions 'regional workforce demands,' 'state-specific safety regulations, regional code standards,' and 'community technical colleges,' demonstrating a stronger fit to the specific deployment setting and stakeholders."
moral_low_vs_framed_empty:qwen3.6-plus-or:translation:i300-4:r4:modgrid_translation_moral:qwen3.6-plus-or:translation:i22:r4::b:modgrid_translation_framed_empty:qwen3.6-plus-or:translation:i22:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_low,framed_empty,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,A,right,-1.0,Output A's use of 'hardscaping' is more idiomatic and precise than 'paved landscapes' in Output B when referring to the non-plant elements of a landscape.
moral_low_vs_framed_empty:qwen3.6-plus-or:translation:i300-4:r4:modgrid_translation_moral:qwen3.6-plus-or:translation:i22:r4::b:modgrid_translation_framed_empty:qwen3.6-plus-or:translation:i22:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_low,framed_empty,terminology_precision,Which translation uses more domain-appropriate terminology?,A,right,-1.0,Output A uses 'hardscaping' which is a more precise and common term in landscaping for '景观地铺' than 'paved landscapes' in Output B. Output A also uses 'commercial district' which is a more common term than 'business district' in this context.
moral_low_vs_framed_empty:qwen3.6-plus-or:translation:i300-4:r4:modgrid_translation_moral:qwen3.6-plus-or:translation:i22:r4::b:modgrid_translation_framed_empty:qwen3.6-plus-or:translation:i22:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_low,framed_empty,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",tie,tie,0.0,"Both outputs correctly handle the named entities 'Huigong Road', 'Wanda Plaza', and 'Nanping'."
moral_low_vs_framed_empty:qwen3.6-plus-or:translation:i300-4:r4:modgrid_translation_moral:qwen3.6-plus-or:translation:i22:r4::b:modgrid_translation_framed_empty:qwen3.6-plus-or:translation:i22:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,Qwen3.6 Plus,translation,Translation,moral_low,framed_empty,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,"Both outputs accurately preserve the numbers '300' and '40,000'."
